"ZIPCODE":"55112","TOTALCUSTOMERS":20643,"CUSTOMERSOUT":28
"ZIPCODE":"55130","TOTALCUSTOMERS":5579,"CUSTOMERSOUT":6
"ZIPCODE":"55305","TOTALCUSTOMERS":12142,"CUSTOMERSOUT":0
"ZIPCODE":"55406","TOTALCUSTOMERS":17216,"CUSTOMERSOUT":1
"ZIPCODE":"55410","TOTALCUSTOMERS":9908,"CUSTOMERSOUT":1
"ZIPCODE":"55439","TOTALCUSTOMERS":4690,"CUSTOMERSOUT":4
"ZIPCODE":"79070","TOTALCUSTOMERS":4547,"CUSTOMERSOUT":42
"ZIPCODE":"54751","TOTALCUSTOMERS":9615,"CUSTOMERSOUT":60
"ZIPCODE":"80012","TOTALCUSTOMERS":22618,"CUSTOMERSOUT":1
"ZIPCODE":"80014","TOTALCUSTOMERS":21690,"CUSTOMERSOUT":1
"ZIPCODE":"80019","TOTALCUSTOMERS":3565,"CUSTOMERSOUT":1
"ZIPCODE":"80020","TOTALCUSTOMERS":24990,"CUSTOMERSOUT":3
"ZIPCODE":"80027","TOTALCUSTOMERS":14977,"CUSTOMERSOUT":4
"ZIPCODE":"80127","TOTALCUSTOMERS":16437,"CUSTOMERSOUT":1
"ZIPCODE":"80128","TOTALCUSTOMERS":15460,"CUSTOMERSOUT":1
"ZIPCODE":"80129","TOTALCUSTOMERS":12261,"CUSTOMERSOUT":1
"ZIPCODE":"80212","TOTALCUSTOMERS":10359,"CUSTOMERSOUT":156
"ZIPCODE":"80216","TOTALCUSTOMERS":9498,"CUSTOMERSOUT":2
"ZIPCODE":"80222","TOTALCUSTOMERS":12484,"CUSTOMERSOUT":1
"ZIPCODE":"80228","TOTALCUSTOMERS":16815,"CUSTOMERSOUT":9
"ZIPCODE":"80230","TOTALCUSTOMERS":5060,"CUSTOMERSOUT":1
"ZIPCODE":"80247","TOTALCUSTOMERS":16486,"CUSTOMERSOUT":16
"ZIPCODE":"80301","TOTALCUSTOMERS":15263,"CUSTOMERSOUT":11
"ZIPCODE":"80452","TOTALCUSTOMERS":2241,"CUSTOMERSOUT":625
"ZIPCODE":"80476","TOTALCUSTOMERS":219,"CUSTOMERSOUT":1
"ZIPCODE":"80620","TOTALCUSTOMERS":8256,"CUSTOMERSOUT":4
"ZIPCODE":"80631","TOTALCUSTOMERS":20467,"CUSTOMERSOUT":23
"ZIPCODE":"80723","TOTALCUSTOMERS":2937,"CUSTOMERSOUT":13
