"ZIPCODE":"55125","TOTALCUSTOMERS":19219,"CUSTOMERSOUT":41
"ZIPCODE":"55305","TOTALCUSTOMERS":12154,"CUSTOMERSOUT":1
"ZIPCODE":"56377","TOTALCUSTOMERS":6095,"CUSTOMERSOUT":1
"ZIPCODE":"79029","TOTALCUSTOMERS":7801,"CUSTOMERSOUT":1
"ZIPCODE":"79043","TOTALCUSTOMERS":669,"CUSTOMERSOUT":2
"ZIPCODE":"79045","TOTALCUSTOMERS":7107,"CUSTOMERSOUT":43
"ZIPCODE":"79343","TOTALCUSTOMERS":636,"CUSTOMERSOUT":415
"ZIPCODE":"79357","TOTALCUSTOMERS":1199,"CUSTOMERSOUT":1
"ZIPCODE":"80033","TOTALCUSTOMERS":15208,"CUSTOMERSOUT":15
"ZIPCODE":"80204","TOTALCUSTOMERS":18076,"CUSTOMERSOUT":2
"ZIPCODE":"80214","TOTALCUSTOMERS":14533,"CUSTOMERSOUT":16
"ZIPCODE":"80216","TOTALCUSTOMERS":10145,"CUSTOMERSOUT":4
"ZIPCODE":"80221","TOTALCUSTOMERS":16750,"CUSTOMERSOUT":1
"ZIPCODE":"80229","TOTALCUSTOMERS":21184,"CUSTOMERSOUT":27
"ZIPCODE":"80260","TOTALCUSTOMERS":13586,"CUSTOMERSOUT":11
"ZIPCODE":"80301","TOTALCUSTOMERS":15256,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20674,"CUSTOMERSOUT":3
"ZIPCODE":"88220","TOTALCUSTOMERS":21848,"CUSTOMERSOUT":1
"ZIPCODE":"88242","TOTALCUSTOMERS":3591,"CUSTOMERSOUT":1
"ZIPCODE":"88252","TOTALCUSTOMERS":2816,"CUSTOMERSOUT":8
"ZIPCODE":"80260","TOTALCUSTOMERS":13586,"CUSTOMERSOUT":11
"ZIPCODE":"80301","TOTALCUSTOMERS":15256,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20674,"CUSTOMERSOUT":3
"ZIPCODE":"88220","TOTALCUSTOMERS":21848,"CUSTOMERSOUT":1
"ZIPCODE":"88242","TOTALCUSTOMERS":3591,"CUSTOMERSOUT":1
"ZIPCODE":"88252","TOTALCUSTOMERS":2816,"CUSTOMERSOUT":8
"ZIPCODE":"80214","TOTALCUSTOMERS":14533,"CUSTOMERSOUT":16
"ZIPCODE":"80216","TOTALCUSTOMERS":10145,"CUSTOMERSOUT":4
"ZIPCODE":"80221","TOTALCUSTOMERS":16750,"CUSTOMERSOUT":1
"ZIPCODE":"80229","TOTALCUSTOMERS":21184,"CUSTOMERSOUT":27
