"ZIPCODE":"55107","TOTALCUSTOMERS":6718,"CUSTOMERSOUT":3
"ZIPCODE":"55317","TOTALCUSTOMERS":7470,"CUSTOMERSOUT":7
"ZIPCODE":"55369","TOTALCUSTOMERS":14229,"CUSTOMERSOUT":121
"ZIPCODE":"55410","TOTALCUSTOMERS":9927,"CUSTOMERSOUT":1
"ZIPCODE":"55414","TOTALCUSTOMERS":17373,"CUSTOMERSOUT":1
"ZIPCODE":"55418","TOTALCUSTOMERS":15435,"CUSTOMERSOUT":14
"ZIPCODE":"55438","TOTALCUSTOMERS":7772,"CUSTOMERSOUT":2
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"57314","TOTALCUSTOMERS":178,"CUSTOMERSOUT":1
"ZIPCODE":"79015","TOTALCUSTOMERS":12249,"CUSTOMERSOUT":42
"ZIPCODE":"79235","TOTALCUSTOMERS":663,"CUSTOMERSOUT":1
"ZIPCODE":"79241","TOTALCUSTOMERS":1223,"CUSTOMERSOUT":1
"ZIPCODE":"79336","TOTALCUSTOMERS":7340,"CUSTOMERSOUT":1
"ZIPCODE":"79373","TOTALCUSTOMERS":1486,"CUSTOMERSOUT":2
"ZIPCODE":"79408","TOTALCUSTOMERS":19,"CUSTOMERSOUT":2
"ZIPCODE":"54017","TOTALCUSTOMERS":1645,"CUSTOMERSOUT":1
"ZIPCODE":"54806","TOTALCUSTOMERS":5196,"CUSTOMERSOUT":1
"ZIPCODE":"54870","TOTALCUSTOMERS":346,"CUSTOMERSOUT":132
"ZIPCODE":"80212","TOTALCUSTOMERS":10331,"CUSTOMERSOUT":2
"ZIPCODE":"80216","TOTALCUSTOMERS":9538,"CUSTOMERSOUT":4
"ZIPCODE":"80239","TOTALCUSTOMERS":15346,"CUSTOMERSOUT":1
"ZIPCODE":"80249","TOTALCUSTOMERS":16113,"CUSTOMERSOUT":7
"ZIPCODE":"80403","TOTALCUSTOMERS":7586,"CUSTOMERSOUT":1
"ZIPCODE":"80631","TOTALCUSTOMERS":20626,"CUSTOMERSOUT":1
"ZIPCODE":"80751","TOTALCUSTOMERS":7220,"CUSTOMERSOUT":1
"ZIPCODE":"55041","TOTALCUSTOMERS":784,"CUSTOMERSOUT":2
"ZIPCODE":"55075","TOTALCUSTOMERS":9537,"CUSTOMERSOUT":70
"ZIPCODE":"55076","TOTALCUSTOMERS":9923,"CUSTOMERSOUT":12
"ZIPCODE":"55082","TOTALCUSTOMERS":16757,"CUSTOMERSOUT":6
