"ZIPCODE":"55333","TOTALCUSTOMERS":312,"CUSTOMERSOUT":3
"ZIPCODE":"55344","TOTALCUSTOMERS":9912,"CUSTOMERSOUT":356
"ZIPCODE":"55347","TOTALCUSTOMERS":11171,"CUSTOMERSOUT":111
"ZIPCODE":"55442","TOTALCUSTOMERS":3756,"CUSTOMERSOUT":8
"ZIPCODE":"55446","TOTALCUSTOMERS":7291,"CUSTOMERSOUT":1
"ZIPCODE":"55447","TOTALCUSTOMERS":10190,"CUSTOMERSOUT":1
"ZIPCODE":"56297","TOTALCUSTOMERS":301,"CUSTOMERSOUT":1
"ZIPCODE":"56301","TOTALCUSTOMERS":13197,"CUSTOMERSOUT":5
"ZIPCODE":"57030","TOTALCUSTOMERS":836,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8198,"CUSTOMERSOUT":1093
"ZIPCODE":"79008","TOTALCUSTOMERS":38,"CUSTOMERSOUT":1
"ZIPCODE":"79102","TOTALCUSTOMERS":4841,"CUSTOMERSOUT":1
"ZIPCODE":"79103","TOTALCUSTOMERS":4243,"CUSTOMERSOUT":14
"ZIPCODE":"79104","TOTALCUSTOMERS":3065,"CUSTOMERSOUT":1
"ZIPCODE":"79124","TOTALCUSTOMERS":5578,"CUSTOMERSOUT":1
"ZIPCODE":"79336","TOTALCUSTOMERS":7332,"CUSTOMERSOUT":2
"ZIPCODE":"79345","TOTALCUSTOMERS":309,"CUSTOMERSOUT":1
"ZIPCODE":"54739","TOTALCUSTOMERS":953,"CUSTOMERSOUT":1
"ZIPCODE":"54805","TOTALCUSTOMERS":744,"CUSTOMERSOUT":1
"ZIPCODE":"80017","TOTALCUSTOMERS":15560,"CUSTOMERSOUT":1
"ZIPCODE":"80112","TOTALCUSTOMERS":17990,"CUSTOMERSOUT":1
"ZIPCODE":"80226","TOTALCUSTOMERS":15172,"CUSTOMERSOUT":9
"ZIPCODE":"80229","TOTALCUSTOMERS":21172,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9844,"CUSTOMERSOUT":26
"ZIPCODE":"80535","TOTALCUSTOMERS":1130,"CUSTOMERSOUT":24
"ZIPCODE":"81125","TOTALCUSTOMERS":257,"CUSTOMERSOUT":1
"ZIPCODE":"81141","TOTALCUSTOMERS":664,"CUSTOMERSOUT":1
"ZIPCODE":"81144","TOTALCUSTOMERS":3348,"CUSTOMERSOUT":1
"ZIPCODE":"81601","TOTALCUSTOMERS":667,"CUSTOMERSOUT":2
"ZIPCODE":"88252","TOTALCUSTOMERS":2808,"CUSTOMERSOUT":1
